Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberry Pi,Classic-McEliece,PQC,KeyGen,38,0.268937,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,38,0.000329,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,38,0.066539,6384,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,39,0.008642,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,39,0.000190,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,39,0.000146,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,39,0.085785,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,39,0.004664,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,39,0.043046,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,39,0.527683,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,39,0.000308,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,39,0.066669,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,40,0.005464,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,40,0.000108,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,40,0.000097,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,40,0.052669,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,40,0.002814,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,40,0.042732,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,40,0.527848,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,40,0.000368,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,40,0.066524,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,41,0.005254,6252,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,41,0.000111,6252,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,41,0.000089,6252,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,41,0.052176,6252,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,41,0.002775,6252,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,41,0.042654,6252,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,41,0.361655,6252,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,41,0.000384,6252,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,41,0.066678,6252,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,42,0.005371,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,42,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,42,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,42,0.051570,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,42,0.002752,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,42,0.042248,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,42,0.181636,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,42,0.000363,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,42,0.066821,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,43,0.005372,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,43,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,43,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,43,0.052004,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,43,0.002779,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,43,0.042681,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,43,0.181667,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,43,0.000298,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,43,0.066588,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,44,0.005294,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,44,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,44,0.000098,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,44,0.053086,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,44,0.002795,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,44,0.042661,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,44,0.469811,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,44,0.000423,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,44,0.071406,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,45,0.005368,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,45,0.000119,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,45,0.000092,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,45,0.051472,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,45,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,45,0.042025,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,45,0.355138,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,45,0.000337,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,45,0.066493,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,46,0.005368,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,46,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,46,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,46,0.051607,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,46,0.002785,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,46,0.042319,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,46,0.528159,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,46,0.000311,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,46,0.066542,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,47,0.005319,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,47,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,47,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,47,0.051630,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,47,0.002760,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,47,0.042338,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,47,0.355882,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,47,0.000328,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,47,0.066562,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,48,0.005293,6384,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,48,0.000117,6384,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,48,0.000089,6384,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,48,0.051729,6384,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,48,0.002762,6384,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,48,0.042832,6384,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,48,0.441742,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,48,0.000330,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,48,0.066528,6384,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,49,0.005336,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,49,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,49,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,49,0.051459,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,49,0.002768,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,49,0.042221,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,49,0.441644,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,49,0.000313,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,49,0.066538,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,50,0.005332,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,50,0.000115,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,50,0.000089,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,50,0.052397,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,50,0.002769,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,50,0.042055,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,50,0.268293,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,50,0.000322,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,50,0.066625,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,51,0.005277,6380,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,51,0.000115,6380,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,51,0.000090,6380,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,51,0.051376,6380,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,51,0.002767,6380,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,51,0.042281,6380,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,51,0.181489,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,51,0.000347,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,51,0.066785,6380,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,52,0.005403,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,52,0.000118,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,52,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,52,0.051425,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,52,0.002770,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,52,0.042084,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,52,0.355219,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,52,0.000338,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,52,0.066520,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,53,0.005287,6380,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,53,0.000116,6380,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,53,0.000089,6380,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,53,0.051543,6380,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,53,0.002767,6380,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,53,0.042236,6380,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,53,0.268297,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,53,0.000335,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,53,0.066524,6380,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,54,0.005355,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,54,0.000112,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,54,0.000089,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,54,0.052762,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,54,0.002775,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,54,0.042026,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,54,0.787244,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,54,0.000373,6264,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,54,0.066872,6264,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,55,0.005292,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,55,0.000117,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,55,0.000090,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,55,0.051373,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,55,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,55,0.057303,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,55,0.289082,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,55,0.000324,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,55,0.066504,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,56,0.005326,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,56,0.000115,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,56,0.000088,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,56,0.051510,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,56,0.002762,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,56,0.042558,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,56,0.357226,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,56,0.000342,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,56,0.066545,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,57,0.005261,6388,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,57,0.000116,6388,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,57,0.000088,6388,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,57,0.051515,6388,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,57,0.002765,6388,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,57,0.042097,6388,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,57,0.613450,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,57,0.000305,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,57,0.066573,6388,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,58,0.005391,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,58,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,58,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,58,0.051442,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,58,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,58,0.042366,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,58,0.181612,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,58,0.000331,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,58,0.066770,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,59,0.005348,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,59,0.000116,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,59,0.000091,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,59,0.051626,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,59,0.002765,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,59,0.042504,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,59,0.182088,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,59,0.000350,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,59,0.066594,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,60,0.005277,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,60,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,60,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,60,0.051574,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,60,0.002766,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,60,0.042287,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,60,0.268255,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,60,0.000380,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,60,0.066507,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,61,0.008810,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,61,0.000186,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,61,0.000144,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,61,0.080972,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,61,0.002760,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,61,0.042321,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,61,0.528213,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,61,0.000373,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,61,0.066616,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,62,0.005247,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,62,0.000111,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,62,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,62,0.051548,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,62,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,62,0.042302,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,62,0.441752,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,62,0.000319,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,62,0.066626,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,63,0.005301,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,63,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,63,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,63,0.051523,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,63,0.002771,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,63,0.042374,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,63,0.268226,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,63,0.000329,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,63,0.066502,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,64,0.005246,6388,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,64,0.000114,6388,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,64,0.000089,6388,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,64,0.051663,6388,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,64,0.002781,6388,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,64,0.042534,6388,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,64,0.614136,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,64,0.000354,6388,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,64,0.066688,6388,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,65,0.005332,6384,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,65,0.000115,6384,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,65,0.000088,6384,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,65,0.051491,6384,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,65,0.002759,6384,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,65,0.042467,6384,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,65,0.441091,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,65,0.000375,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,65,0.066536,6384,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,66,0.007879,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,66,0.000167,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,66,0.000131,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,66,0.071104,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,66,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,66,0.042204,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,66,0.181572,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,66,0.000340,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,66,0.066635,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,67,0.005460,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,67,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,67,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,67,0.051615,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,67,0.002767,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,67,0.042194,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,67,0.181643,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,67,0.000320,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,67,0.066510,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,68,0.005477,6008,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,68,0.000109,6008,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,68,0.000088,6008,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,68,0.051669,6008,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,68,0.002766,6008,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,68,0.042596,6008,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,68,0.527564,6008,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,68,0.000322,6008,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,68,0.066919,6008,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,69,0.005408,6384,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,69,0.000108,6384,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,69,0.000098,6384,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,69,0.051372,6384,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,69,0.002753,6384,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,69,0.042263,6384,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,69,0.268676,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,69,0.000320,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,69,0.066540,6384,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,70,0.005361,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,70,0.000116,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,70,0.000089,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,70,0.051778,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,70,0.002768,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,70,0.042274,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,70,0.354679,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,70,0.000337,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,70,0.066574,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,71,0.005378,6128,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,71,0.000116,6128,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,71,0.000089,6128,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,71,0.051996,6128,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,71,0.002767,6128,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,71,0.042024,6128,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,71,0.268592,6128,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,71,0.000332,6128,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,71,0.066596,6128,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,72,0.005278,6136,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,72,0.000117,6136,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,72,0.000089,6136,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,72,0.051660,6136,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,72,0.002782,6136,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,72,0.042017,6136,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,72,0.354644,6136,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,72,0.000319,6136,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,72,0.066533,6136,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,73,0.005294,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,73,0.000111,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,73,0.000100,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,73,0.051645,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,73,0.002765,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,73,0.042376,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,73,0.268210,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,73,0.000331,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,73,0.066539,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,74,0.005384,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,74,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,74,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,74,0.051517,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,74,0.002775,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,74,0.042089,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,74,0.182001,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,74,0.000337,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,74,0.066510,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,75,0.005263,6380,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,75,0.000115,6380,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,75,0.000089,6380,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,75,0.051612,6380,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,75,0.002768,6380,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,75,0.042071,6380,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,75,1.046523,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,75,0.000317,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,75,0.066606,6380,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,76,0.005355,6264,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,76,0.000118,6264,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,76,0.000089,6264,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,76,0.051697,6264,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,76,0.002764,6264,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,76,0.042441,6264,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,76,0.268379,6264,99%
