Device,Algorithm,Type,Operation,Iteration,Time
Raspberry PI,ECDH,Classical,KeyGen,755,0.002960
Raspberry PI,ECDH,Classical,SharedSecret,755,0.000290
Raspberry PI,ECDSA,Classical,Sign,755,0.000837
Raspberry PI,ECDSA,Classical,Verify,755,0.000043
Raspberry PI,ECDH,Classical,KeyGen,756,0.002614
Raspberry PI,ECDH,Classical,SharedSecret,756,0.000286
Raspberry PI,ECDSA,Classical,Sign,756,0.000819
Raspberry PI,ECDSA,Classical,Verify,756,0.000059
Raspberry PI,ECDH,Classical,KeyGen,757,0.002475
Raspberry PI,ECDH,Classical,SharedSecret,757,0.000306
Raspberry PI,ECDSA,Classical,Sign,757,0.000565
Raspberry PI,ECDSA,Classical,Verify,757,0.000041
Raspberry PI,ECDH,Classical,KeyGen,758,0.002520
Raspberry PI,ECDH,Classical,SharedSecret,758,0.000272
Raspberry PI,ECDSA,Classical,Sign,758,0.000592
Raspberry PI,ECDSA,Classical,Verify,758,0.000039
Raspberry PI,ECDH,Classical,KeyGen,759,0.003108
Raspberry PI,ECDH,Classical,SharedSecret,759,0.000276
Raspberry PI,ECDSA,Classical,Sign,759,0.000805
Raspberry PI,ECDSA,Classical,Verify,759,0.000054
Raspberry PI,ECDH,Classical,KeyGen,760,0.003293
Raspberry PI,ECDH,Classical,SharedSecret,760,0.000279
Raspberry PI,ECDSA,Classical,Sign,760,0.000719
Raspberry PI,ECDSA,Classical,Verify,760,0.000047
Raspberry PI,ECDH,Classical,KeyGen,761,0.003423
Raspberry PI,ECDH,Classical,SharedSecret,761,0.000277
Raspberry PI,ECDSA,Classical,Sign,761,0.000673
Raspberry PI,ECDSA,Classical,Verify,761,0.000049
Raspberry PI,ECDH,Classical,KeyGen,762,0.003386
Raspberry PI,ECDH,Classical,SharedSecret,762,0.000276
Raspberry PI,ECDSA,Classical,Sign,762,0.000624
Raspberry PI,ECDSA,Classical,Verify,762,0.000041
Raspberry PI,ECDH,Classical,KeyGen,763,0.002496
Raspberry PI,ECDH,Classical,SharedSecret,763,0.000284
Raspberry PI,ECDSA,Classical,Sign,763,0.000849
Raspberry PI,ECDSA,Classical,Verify,763,0.000055
Raspberry PI,ECDH,Classical,KeyGen,764,0.002601
Raspberry PI,ECDH,Classical,SharedSecret,764,0.000275
Raspberry PI,ECDSA,Classical,Sign,764,0.000728
Raspberry PI,ECDSA,Classical,Verify,764,0.000060
Raspberry PI,ECDH,Classical,KeyGen,765,0.002655
Raspberry PI,ECDH,Classical,SharedSecret,765,0.000274
Raspberry PI,ECDSA,Classical,Sign,765,0.000615
Raspberry PI,ECDSA,Classical,Verify,765,0.000046
Raspberry PI,ECDH,Classical,KeyGen,766,0.002537
Raspberry PI,ECDH,Classical,SharedSecret,766,0.000273
Raspberry PI,ECDSA,Classical,Sign,766,0.000544
Raspberry PI,ECDSA,Classical,Verify,766,0.000035
Raspberry PI,ECDH,Classical,KeyGen,767,0.003285
Raspberry PI,ECDH,Classical,SharedSecret,767,0.000272
Raspberry PI,ECDSA,Classical,Sign,767,0.000550
Raspberry PI,ECDSA,Classical,Verify,767,0.000034
Raspberry PI,ECDH,Classical,KeyGen,768,0.003198
Raspberry PI,ECDH,Classical,SharedSecret,768,0.000279
Raspberry PI,ECDSA,Classical,Sign,768,0.000667
Raspberry PI,ECDSA,Classical,Verify,768,0.000047
Raspberry PI,ECDH,Classical,KeyGen,769,0.003408
Raspberry PI,ECDH,Classical,SharedSecret,769,0.000285
Raspberry PI,ECDSA,Classical,Sign,769,0.000744
Raspberry PI,ECDSA,Classical,Verify,769,0.000047
Raspberry PI,ECDH,Classical,KeyGen,770,0.002529
Raspberry PI,ECDH,Classical,SharedSecret,770,0.000289
Raspberry PI,ECDSA,Classical,Sign,770,0.000783
Raspberry PI,ECDSA,Classical,Verify,770,0.000049
Raspberry PI,ECDH,Classical,KeyGen,771,0.002489
Raspberry PI,ECDH,Classical,SharedSecret,771,0.000310
Raspberry PI,ECDSA,Classical,Sign,771,0.000677
Raspberry PI,ECDSA,Classical,Verify,771,0.000070
Raspberry PI,ECDH,Classical,KeyGen,772,0.002478
Raspberry PI,ECDH,Classical,SharedSecret,772,0.000273
Raspberry PI,ECDSA,Classical,Sign,772,0.000553
Raspberry PI,ECDSA,Classical,Verify,772,0.000036
Raspberry PI,ECDH,Classical,KeyGen,773,0.002934
Raspberry PI,ECDH,Classical,SharedSecret,773,0.000272
Raspberry PI,ECDSA,Classical,Sign,773,0.000549
Raspberry PI,ECDSA,Classical,Verify,773,0.000035
Raspberry PI,ECDH,Classical,KeyGen,774,0.003214
Raspberry PI,ECDH,Classical,SharedSecret,774,0.000299
Raspberry PI,ECDSA,Classical,Sign,774,0.000682
Raspberry PI,ECDSA,Classical,Verify,774,0.000043
Raspberry PI,ECDH,Classical,KeyGen,775,0.003541
Raspberry PI,ECDH,Classical,SharedSecret,775,0.000275
Raspberry PI,ECDSA,Classical,Sign,775,0.000609
Raspberry PI,ECDSA,Classical,Verify,775,0.000043
Raspberry PI,ECDH,Classical,KeyGen,776,0.003541
Raspberry PI,ECDH,Classical,SharedSecret,776,0.000286
Raspberry PI,ECDSA,Classical,Sign,776,0.000705
Raspberry PI,ECDSA,Classical,Verify,776,0.000044
Raspberry PI,ECDH,Classical,KeyGen,777,0.002548
Raspberry PI,ECDH,Classical,SharedSecret,777,0.000276
Raspberry PI,ECDSA,Classical,Sign,777,0.000859
Raspberry PI,ECDSA,Classical,Verify,777,0.000057
Raspberry PI,ECDH,Classical,KeyGen,778,0.002496
Raspberry PI,ECDH,Classical,SharedSecret,778,0.000274
Raspberry PI,ECDSA,Classical,Sign,778,0.000584
Raspberry PI,ECDSA,Classical,Verify,778,0.000041
Raspberry PI,ECDH,Classical,KeyGen,779,0.002786
Raspberry PI,ECDH,Classical,SharedSecret,779,0.000273
Raspberry PI,ECDSA,Classical,Sign,779,0.000550
Raspberry PI,ECDSA,Classical,Verify,779,0.000035
Raspberry PI,ECDH,Classical,KeyGen,780,0.003032
Raspberry PI,ECDH,Classical,SharedSecret,780,0.000275
Raspberry PI,ECDSA,Classical,Sign,780,0.000568
Raspberry PI,ECDSA,Classical,Verify,780,0.000036
Raspberry PI,ECDH,Classical,KeyGen,781,0.003486
Raspberry PI,ECDH,Classical,SharedSecret,781,0.000279
Raspberry PI,ECDSA,Classical,Sign,781,0.000671
Raspberry PI,ECDSA,Classical,Verify,781,0.000052
Raspberry PI,ECDH,Classical,KeyGen,782,0.003024
Raspberry PI,ECDH,Classical,SharedSecret,782,0.000286
Raspberry PI,ECDSA,Classical,Sign,782,0.000684
Raspberry PI,ECDSA,Classical,Verify,782,0.000046
Raspberry PI,ECDH,Classical,KeyGen,783,0.003220
Raspberry PI,ECDH,Classical,SharedSecret,783,0.000283
Raspberry PI,ECDSA,Classical,Sign,783,0.000773
Raspberry PI,ECDSA,Classical,Verify,783,0.000042
Raspberry PI,ECDH,Classical,KeyGen,784,0.002664
Raspberry PI,ECDH,Classical,SharedSecret,784,0.000301
Raspberry PI,ECDSA,Classical,Sign,784,0.000819
Raspberry PI,ECDSA,Classical,Verify,784,0.000051
Raspberry PI,ECDH,Classical,KeyGen,785,0.002750
Raspberry PI,ECDH,Classical,SharedSecret,785,0.000287
Raspberry PI,ECDSA,Classical,Sign,785,0.000772
Raspberry PI,ECDSA,Classical,Verify,785,0.000056
Raspberry PI,ECDH,Classical,KeyGen,786,0.002549
Raspberry PI,ECDH,Classical,SharedSecret,786,0.000273
Raspberry PI,ECDSA,Classical,Sign,786,0.000544
Raspberry PI,ECDSA,Classical,Verify,786,0.000038
Raspberry PI,ECDH,Classical,KeyGen,787,0.002548
Raspberry PI,ECDH,Classical,SharedSecret,787,0.000274
Raspberry PI,ECDSA,Classical,Sign,787,0.000551
Raspberry PI,ECDSA,Classical,Verify,787,0.000035
Raspberry PI,ECDH,Classical,KeyGen,788,0.003357
Raspberry PI,ECDH,Classical,SharedSecret,788,0.000279
Raspberry PI,ECDSA,Classical,Sign,788,0.000629
Raspberry PI,ECDSA,Classical,Verify,788,0.000043
Raspberry PI,ECDH,Classical,KeyGen,789,0.003378
Raspberry PI,ECDH,Classical,SharedSecret,789,0.000275
Raspberry PI,ECDSA,Classical,Sign,789,0.000598
Raspberry PI,ECDSA,Classical,Verify,789,0.000036
Raspberry PI,ECDH,Classical,KeyGen,790,0.003351
Raspberry PI,ECDH,Classical,SharedSecret,790,0.000274
Raspberry PI,ECDSA,Classical,Sign,790,0.000611
Raspberry PI,ECDSA,Classical,Verify,790,0.000043
Raspberry PI,ECDH,Classical,KeyGen,791,0.002574
Raspberry PI,ECDH,Classical,SharedSecret,791,0.000293
Raspberry PI,ECDSA,Classical,Sign,791,0.000802
Raspberry PI,ECDSA,Classical,Verify,791,0.000051
Raspberry PI,ECDH,Classical,KeyGen,792,0.002620
Raspberry PI,ECDH,Classical,SharedSecret,792,0.000275
Raspberry PI,ECDSA,Classical,Sign,792,0.000746
Raspberry PI,ECDSA,Classical,Verify,792,0.000064
Raspberry PI,ECDH,Classical,KeyGen,793,0.002561
Raspberry PI,ECDH,Classical,SharedSecret,793,0.000273
Raspberry PI,ECDSA,Classical,Sign,793,0.000566
Raspberry PI,ECDSA,Classical,Verify,793,0.000039
Raspberry PI,ECDH,Classical,KeyGen,794,0.002652
Raspberry PI,ECDH,Classical,SharedSecret,794,0.000273
Raspberry PI,ECDSA,Classical,Sign,794,0.000636
Raspberry PI,ECDSA,Classical,Verify,794,0.000037
Raspberry PI,ECDH,Classical,KeyGen,795,0.003229
Raspberry PI,ECDH,Classical,SharedSecret,795,0.000276
Raspberry PI,ECDSA,Classical,Sign,795,0.000662
Raspberry PI,ECDSA,Classical,Verify,795,0.000044
Raspberry PI,ECDH,Classical,KeyGen,796,0.003619
Raspberry PI,ECDH,Classical,SharedSecret,796,0.000275
Raspberry PI,ECDSA,Classical,Sign,796,0.000678
Raspberry PI,ECDSA,Classical,Verify,796,0.000049
Raspberry PI,ECDH,Classical,KeyGen,797,0.003140
Raspberry PI,ECDH,Classical,SharedSecret,797,0.000282
Raspberry PI,ECDSA,Classical,Sign,797,0.000749
Raspberry PI,ECDSA,Classical,Verify,797,0.000047
Raspberry PI,ECDH,Classical,KeyGen,798,0.002540
Raspberry PI,ECDH,Classical,SharedSecret,798,0.000286
Raspberry PI,ECDSA,Classical,Sign,798,0.000805
Raspberry PI,ECDSA,Classical,Verify,798,0.000061
Raspberry PI,ECDH,Classical,KeyGen,799,0.002498
Raspberry PI,ECDH,Classical,SharedSecret,799,0.000305
Raspberry PI,ECDSA,Classical,Sign,799,0.000544
Raspberry PI,ECDSA,Classical,Verify,799,0.000035
Raspberry PI,ECDH,Classical,KeyGen,800,0.002949
Raspberry PI,ECDH,Classical,SharedSecret,800,0.000281
Raspberry PI,ECDSA,Classical,Sign,800,0.000629
Raspberry PI,ECDSA,Classical,Verify,800,0.000038
Raspberry PI,ECDH,Classical,KeyGen,801,0.003083
Raspberry PI,ECDH,Classical,SharedSecret,801,0.000282
Raspberry PI,ECDSA,Classical,Sign,801,0.000707
Raspberry PI,ECDSA,Classical,Verify,801,0.000041
Raspberry PI,ECDH,Classical,KeyGen,802,0.002492
Raspberry PI,ECDH,Classical,SharedSecret,802,0.000272
Raspberry PI,ECDSA,Classical,Sign,802,0.000619
Raspberry PI,ECDSA,Classical,Verify,802,0.000046
Raspberry PI,ECDH,Classical,KeyGen,803,0.002495
Raspberry PI,ECDH,Classical,SharedSecret,803,0.000272
Raspberry PI,ECDSA,Classical,Sign,803,0.000682
Raspberry PI,ECDSA,Classical,Verify,803,0.000037
Raspberry PI,ECDH,Classical,KeyGen,804,0.003016
Raspberry PI,ECDH,Classical,SharedSecret,804,0.000274
Raspberry PI,ECDSA,Classical,Sign,804,0.000563
Raspberry PI,ECDSA,Classical,Verify,804,0.000035
Raspberry PI,ECDH,Classical,KeyGen,805,0.003062
Raspberry PI,ECDH,Classical,SharedSecret,805,0.000278
Raspberry PI,ECDSA,Classical,Sign,805,0.000676
Raspberry PI,ECDSA,Classical,Verify,805,0.000041
Raspberry PI,ECDH,Classical,KeyGen,806,0.003650
Raspberry PI,ECDH,Classical,SharedSecret,806,0.000277
Raspberry PI,ECDSA,Classical,Sign,806,0.000634
Raspberry PI,ECDSA,Classical,Verify,806,0.000043
Raspberry PI,ECDH,Classical,KeyGen,807,0.003220
Raspberry PI,ECDH,Classical,SharedSecret,807,0.000284
Raspberry PI,ECDSA,Classical,Sign,807,0.000641
Raspberry PI,ECDSA,Classical,Verify,807,0.000043
Raspberry PI,ECDH,Classical,KeyGen,808,0.002965
Raspberry PI,ECDH,Classical,SharedSecret,808,0.000310
Raspberry PI,ECDSA,Classical,Sign,808,0.000795
Raspberry PI,ECDSA,Classical,Verify,808,0.000053
Raspberry PI,ECDH,Classical,KeyGen,809,0.003064
Raspberry PI,ECDH,Classical,SharedSecret,809,0.000283
Raspberry PI,ECDSA,Classical,Sign,809,0.000919
Raspberry PI,ECDSA,Classical,Verify,809,0.000050
Raspberry PI,ECDH,Classical,KeyGen,810,0.002592
Raspberry PI,ECDH,Classical,SharedSecret,810,0.000415
Raspberry PI,ECDSA,Classical,Sign,810,0.000835
Raspberry PI,ECDSA,Classical,Verify,810,0.000056
Raspberry PI,ECDH,Classical,KeyGen,811,0.002628
Raspberry PI,ECDH,Classical,SharedSecret,811,0.000273
Raspberry PI,ECDSA,Classical,Sign,811,0.000546
Raspberry PI,ECDSA,Classical,Verify,811,0.000034
Raspberry PI,ECDH,Classical,KeyGen,812,0.002983
Raspberry PI,ECDH,Classical,SharedSecret,812,0.000273
Raspberry PI,ECDSA,Classical,Sign,812,0.000551
Raspberry PI,ECDSA,Classical,Verify,812,0.000035
Raspberry PI,ECDH,Classical,KeyGen,813,0.003130
Raspberry PI,ECDH,Classical,SharedSecret,813,0.000279
Raspberry PI,ECDSA,Classical,Sign,813,0.000657
Raspberry PI,ECDSA,Classical,Verify,813,0.000042
Raspberry PI,ECDH,Classical,KeyGen,814,0.003302
Raspberry PI,ECDH,Classical,SharedSecret,814,0.000277
Raspberry PI,ECDSA,Classical,Sign,814,0.000620
Raspberry PI,ECDSA,Classical,Verify,814,0.000042
Raspberry PI,ECDH,Classical,KeyGen,815,0.003359
Raspberry PI,ECDH,Classical,SharedSecret,815,0.000282
Raspberry PI,ECDSA,Classical,Sign,815,0.000798
Raspberry PI,ECDSA,Classical,Verify,815,0.000050
Raspberry PI,ECDH,Classical,KeyGen,816,0.002495
Raspberry PI,ECDH,Classical,SharedSecret,816,0.000274
Raspberry PI,ECDSA,Classical,Sign,816,0.000612
Raspberry PI,ECDSA,Classical,Verify,816,0.000042
Raspberry PI,ECDH,Classical,KeyGen,817,0.002642
Raspberry PI,ECDH,Classical,SharedSecret,817,0.000273
Raspberry PI,ECDSA,Classical,Sign,817,0.000568
Raspberry PI,ECDSA,Classical,Verify,817,0.000037
Raspberry PI,ECDH,Classical,KeyGen,818,0.003070
Raspberry PI,ECDH,Classical,SharedSecret,818,0.000277
Raspberry PI,ECDSA,Classical,Sign,818,0.000687
Raspberry PI,ECDSA,Classical,Verify,818,0.000042
Raspberry PI,ECDH,Classical,KeyGen,819,0.003159
Raspberry PI,ECDH,Classical,SharedSecret,819,0.000286
Raspberry PI,ECDSA,Classical,Sign,819,0.000614
Raspberry PI,ECDSA,Classical,Verify,819,0.000042
Raspberry PI,ECDH,Classical,KeyGen,820,0.003354
Raspberry PI,ECDH,Classical,SharedSecret,820,0.000353
Raspberry PI,ECDSA,Classical,Sign,820,0.000627
Raspberry PI,ECDSA,Classical,Verify,820,0.000041
Raspberry PI,ECDH,Classical,KeyGen,821,0.002644
Raspberry PI,ECDH,Classical,SharedSecret,821,0.000284
Raspberry PI,ECDSA,Classical,Sign,821,0.000861
Raspberry PI,ECDSA,Classical,Verify,821,0.000066
Raspberry PI,ECDH,Classical,KeyGen,822,0.002574
Raspberry PI,ECDH,Classical,SharedSecret,822,0.000272
Raspberry PI,ECDSA,Classical,Sign,822,0.000550
Raspberry PI,ECDSA,Classical,Verify,822,0.000039
Raspberry PI,ECDH,Classical,KeyGen,823,0.002543
Raspberry PI,ECDH,Classical,SharedSecret,823,0.000273
Raspberry PI,ECDSA,Classical,Sign,823,0.000540
Raspberry PI,ECDSA,Classical,Verify,823,0.000035
Raspberry PI,ECDH,Classical,KeyGen,824,0.003140
Raspberry PI,ECDH,Classical,SharedSecret,824,0.000275
Raspberry PI,ECDSA,Classical,Sign,824,0.000635
Raspberry PI,ECDSA,Classical,Verify,824,0.000048
Raspberry PI,ECDH,Classical,KeyGen,825,0.002793
Raspberry PI,ECDH,Classical,SharedSecret,825,0.000343
Raspberry PI,ECDSA,Classical,Sign,825,0.000802
Raspberry PI,ECDSA,Classical,Verify,825,0.000055
Raspberry PI,ECDH,Classical,KeyGen,826,0.002505
Raspberry PI,ECDH,Classical,SharedSecret,826,0.000343
Raspberry PI,ECDSA,Classical,Sign,826,0.000819
Raspberry PI,ECDSA,Classical,Verify,826,0.000068
Raspberry PI,ECDH,Classical,KeyGen,827,0.002474
Raspberry PI,ECDH,Classical,SharedSecret,827,0.000272
Raspberry PI,ECDSA,Classical,Sign,827,0.000614
Raspberry PI,ECDSA,Classical,Verify,827,0.000037
Raspberry PI,ECDH,Classical,KeyGen,828,0.002494
Raspberry PI,ECDH,Classical,SharedSecret,828,0.000272
Raspberry PI,ECDSA,Classical,Sign,828,0.000582
Raspberry PI,ECDSA,Classical,Verify,828,0.000035
Raspberry PI,ECDH,Classical,KeyGen,829,0.002772
Raspberry PI,ECDH,Classical,SharedSecret,829,0.000273
Raspberry PI,ECDSA,Classical,Sign,829,0.000546
Raspberry PI,ECDSA,Classical,Verify,829,0.000036
Raspberry PI,ECDH,Classical,KeyGen,830,0.003228
Raspberry PI,ECDH,Classical,SharedSecret,830,0.000277
Raspberry PI,ECDSA,Classical,Sign,830,0.000653
Raspberry PI,ECDSA,Classical,Verify,830,0.000049
Raspberry PI,ECDH,Classical,KeyGen,831,0.002657
Raspberry PI,ECDH,Classical,SharedSecret,831,0.000284
Raspberry PI,ECDSA,Classical,Sign,831,0.000756
Raspberry PI,ECDSA,Classical,Verify,831,0.000057
Raspberry PI,ECDH,Classical,KeyGen,832,0.002501
Raspberry PI,ECDH,Classical,SharedSecret,832,0.000273
Raspberry PI,ECDSA,Classical,Sign,832,0.000555
Raspberry PI,ECDSA,Classical,Verify,832,0.000038
Raspberry PI,ECDH,Classical,KeyGen,833,0.002586
Raspberry PI,ECDH,Classical,SharedSecret,833,0.000306
Raspberry PI,ECDSA,Classical,Sign,833,0.000552
Raspberry PI,ECDSA,Classical,Verify,833,0.000035
Raspberry PI,ECDH,Classical,KeyGen,834,0.003272
Raspberry PI,ECDH,Classical,SharedSecret,834,0.000278
Raspberry PI,ECDSA,Classical,Sign,834,0.000632
Raspberry PI,ECDSA,Classical,Verify,834,0.000045
Raspberry PI,ECDH,Classical,KeyGen,835,0.003331
Raspberry PI,ECDH,Classical,SharedSecret,835,0.000285
Raspberry PI,ECDSA,Classical,Sign,835,0.000708
Raspberry PI,ECDSA,Classical,Verify,835,0.000044
Raspberry PI,ECDH,Classical,KeyGen,836,0.002600
Raspberry PI,ECDH,Classical,SharedSecret,836,0.000294
Raspberry PI,ECDSA,Classical,Sign,836,0.000850
Raspberry PI,ECDSA,Classical,Verify,836,0.000056
Raspberry PI,ECDH,Classical,KeyGen,837,0.002585
Raspberry PI,ECDH,Classical,SharedSecret,837,0.000273
Raspberry PI,ECDSA,Classical,Sign,837,0.000665
Raspberry PI,ECDSA,Classical,Verify,837,0.000039
Raspberry PI,ECDH,Classical,KeyGen,838,0.002485
Raspberry PI,ECDH,Classical,SharedSecret,838,0.000273
Raspberry PI,ECDSA,Classical,Sign,838,0.000539
Raspberry PI,ECDSA,Classical,Verify,838,0.000034
Raspberry PI,ECDH,Classical,KeyGen,839,0.003321
Raspberry PI,ECDH,Classical,SharedSecret,839,0.000281
Raspberry PI,ECDSA,Classical,Sign,839,0.000673
Raspberry PI,ECDSA,Classical,Verify,839,0.000046
Raspberry PI,ECDH,Classical,KeyGen,840,0.003239
Raspberry PI,ECDH,Classical,SharedSecret,840,0.000282
Raspberry PI,ECDSA,Classical,Sign,840,0.000619
Raspberry PI,ECDSA,Classical,Verify,840,0.000043
Raspberry PI,ECDH,Classical,KeyGen,841,0.002515
Raspberry PI,ECDH,Classical,SharedSecret,841,0.000284
Raspberry PI,ECDSA,Classical,Sign,841,0.000776
Raspberry PI,ECDSA,Classical,Verify,841,0.000057
Raspberry PI,ECDH,Classical,KeyGen,842,0.002451
Raspberry PI,ECDH,Classical,SharedSecret,842,0.000350
Raspberry PI,ECDSA,Classical,Sign,842,0.000712
Raspberry PI,ECDSA,Classical,Verify,842,0.000063
Raspberry PI,ECDH,Classical,KeyGen,843,0.002716
Raspberry PI,ECDH,Classical,SharedSecret,843,0.000274
Raspberry PI,ECDSA,Classical,Sign,843,0.000551
Raspberry PI,ECDSA,Classical,Verify,843,0.000035
Raspberry PI,ECDH,Classical,KeyGen,844,0.003042
Raspberry PI,ECDH,Classical,SharedSecret,844,0.000281
Raspberry PI,ECDSA,Classical,Sign,844,0.000643
Raspberry PI,ECDSA,Classical,Verify,844,0.000039
Raspberry PI,ECDH,Classical,KeyGen,845,0.003486
Raspberry PI,ECDH,Classical,SharedSecret,845,0.000278
Raspberry PI,ECDSA,Classical,Sign,845,0.000667
Raspberry PI,ECDSA,Classical,Verify,845,0.000055
Raspberry PI,ECDH,Classical,KeyGen,846,0.002753
Raspberry PI,ECDH,Classical,SharedSecret,846,0.000286
Raspberry PI,ECDSA,Classical,Sign,846,0.000790
Raspberry PI,ECDSA,Classical,Verify,846,0.000051
Raspberry PI,ECDH,Classical,KeyGen,847,0.002527
Raspberry PI,ECDH,Classical,SharedSecret,847,0.000274
Raspberry PI,ECDSA,Classical,Sign,847,0.000718
Raspberry PI,ECDSA,Classical,Verify,847,0.000057
Raspberry PI,ECDH,Classical,KeyGen,848,0.002578
Raspberry PI,ECDH,Classical,SharedSecret,848,0.000272
Raspberry PI,ECDSA,Classical,Sign,848,0.000548
Raspberry PI,ECDSA,Classical,Verify,848,0.000035
Raspberry PI,ECDH,Classical,KeyGen,849,0.002855
Raspberry PI,ECDH,Classical,SharedSecret,849,0.000272
Raspberry PI,ECDSA,Classical,Sign,849,0.000604
Raspberry PI,ECDSA,Classical,Verify,849,0.000040
Raspberry PI,ECDH,Classical,KeyGen,850,0.003343
Raspberry PI,ECDH,Classical,SharedSecret,850,0.000276
Raspberry PI,ECDSA,Classical,Sign,850,0.000656
Raspberry PI,ECDSA,Classical,Verify,850,0.000039
Raspberry PI,ECDH,Classical,KeyGen,851,0.003231
Raspberry PI,ECDH,Classical,SharedSecret,851,0.000296
Raspberry PI,ECDSA,Classical,Sign,851,0.000641
Raspberry PI,ECDSA,Classical,Verify,851,0.000042
Raspberry PI,ECDH,Classical,KeyGen,852,0.002568
Raspberry PI,ECDH,Classical,SharedSecret,852,0.000291
Raspberry PI,ECDSA,Classical,Sign,852,0.000822
Raspberry PI,ECDSA,Classical,Verify,852,0.000059
Raspberry PI,ECDH,Classical,KeyGen,853,0.002462
Raspberry PI,ECDH,Classical,SharedSecret,853,0.000273
Raspberry PI,ECDSA,Classical,Sign,853,0.000572
Raspberry PI,ECDSA,Classical,Verify,853,0.000045
Raspberry PI,ECDH,Classical,KeyGen,854,0.002786
Raspberry PI,ECDH,Classical,SharedSecret,854,0.000273
Raspberry PI,ECDSA,Classical,Sign,854,0.000542
Raspberry PI,ECDSA,Classical,Verify,854,0.000036
Raspberry PI,ECDH,Classical,KeyGen,855,0.003415
Raspberry PI,ECDH,Classical,SharedSecret,855,0.000296
Raspberry PI,ECDSA,Classical,Sign,855,0.000707
Raspberry PI,ECDSA,Classical,Verify,855,0.000051
Raspberry PI,ECDH,Classical,KeyGen,856,0.002967
Raspberry PI,ECDH,Classical,SharedSecret,856,0.000285
Raspberry PI,ECDSA,Classical,Sign,856,0.000745
Raspberry PI,ECDSA,Classical,Verify,856,0.000053
Raspberry PI,ECDH,Classical,KeyGen,857,0.002559
Raspberry PI,ECDH,Classical,SharedSecret,857,0.000286
Raspberry PI,ECDSA,Classical,Sign,857,0.000814
Raspberry PI,ECDSA,Classical,Verify,857,0.000059
Raspberry PI,ECDH,Classical,KeyGen,858,0.002513
Raspberry PI,ECDH,Classical,SharedSecret,858,0.000274
Raspberry PI,ECDSA,Classical,Sign,858,0.000554
Raspberry PI,ECDSA,Classical,Verify,858,0.000034
Raspberry PI,ECDH,Classical,KeyGen,859,0.002519
Raspberry PI,ECDH,Classical,SharedSecret,859,0.000274
Raspberry PI,ECDSA,Classical,Sign,859,0.000550
Raspberry PI,ECDSA,Classical,Verify,859,0.000034
Raspberry PI,ECDH,Classical,KeyGen,860,0.003034
Raspberry PI,ECDH,Classical,SharedSecret,860,0.000274
Raspberry PI,ECDSA,Classical,Sign,860,0.000601
Raspberry PI,ECDSA,Classical,Verify,860,0.000035
Raspberry PI,ECDH,Classical,KeyGen,861,0.003393
Raspberry PI,ECDH,Classical,SharedSecret,861,0.000273
Raspberry PI,ECDSA,Classical,Sign,861,0.000606
Raspberry PI,ECDSA,Classical,Verify,861,0.000045
Raspberry PI,ECDH,Classical,KeyGen,862,0.003112
Raspberry PI,ECDH,Classical,SharedSecret,862,0.000282
Raspberry PI,ECDSA,Classical,Sign,862,0.000705
Raspberry PI,ECDSA,Classical,Verify,862,0.000040
Raspberry PI,ECDH,Classical,KeyGen,863,0.002702
Raspberry PI,ECDH,Classical,SharedSecret,863,0.000313
Raspberry PI,ECDSA,Classical,Sign,863,0.000810
Raspberry PI,ECDSA,Classical,Verify,863,0.000051
Raspberry PI,ECDH,Classical,KeyGen,864,0.003335
Raspberry PI,ECDH,Classical,SharedSecret,864,0.000338
Raspberry PI,ECDSA,Classical,Sign,864,0.000821
Raspberry PI,ECDSA,Classical,Verify,864,0.000045
Raspberry PI,ECDH,Classical,KeyGen,865,0.002547
Raspberry PI,ECDH,Classical,SharedSecret,865,0.000285
Raspberry PI,ECDSA,Classical,Sign,865,0.000859
Raspberry PI,ECDSA,Classical,Verify,865,0.000055
Raspberry PI,ECDH,Classical,KeyGen,866,0.002642
Raspberry PI,ECDH,Classical,SharedSecret,866,0.000273
Raspberry PI,ECDSA,Classical,Sign,866,0.000550
Raspberry PI,ECDSA,Classical,Verify,866,0.000035
Raspberry PI,ECDH,Classical,KeyGen,867,0.002617
Raspberry PI,ECDH,Classical,SharedSecret,867,0.000273
Raspberry PI,ECDSA,Classical,Sign,867,0.000543
Raspberry PI,ECDSA,Classical,Verify,867,0.000065
Raspberry PI,ECDH,Classical,KeyGen,868,0.003108
Raspberry PI,ECDH,Classical,SharedSecret,868,0.000274
Raspberry PI,ECDSA,Classical,Sign,868,0.000548
Raspberry PI,ECDSA,Classical,Verify,868,0.000035
Raspberry PI,ECDH,Classical,KeyGen,869,0.003035
Raspberry PI,ECDH,Classical,SharedSecret,869,0.000291
Raspberry PI,ECDSA,Classical,Sign,869,0.000698
Raspberry PI,ECDSA,Classical,Verify,869,0.000047
Raspberry PI,ECDH,Classical,KeyGen,870,0.003284
Raspberry PI,ECDH,Classical,SharedSecret,870,0.000336
Raspberry PI,ECDSA,Classical,Sign,870,0.000632
Raspberry PI,ECDSA,Classical,Verify,870,0.000044
Raspberry PI,ECDH,Classical,KeyGen,871,0.003146
Raspberry PI,ECDH,Classical,SharedSecret,871,0.000335
Raspberry PI,ECDSA,Classical,Sign,871,0.000783
Raspberry PI,ECDSA,Classical,Verify,871,0.000046
Raspberry PI,ECDH,Classical,KeyGen,872,0.002626
