Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberri Pi,ML-DSA-44,PQC,Sign,283,0.000276,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,283,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,283,0.023667,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,283,0.000921,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,283,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,283,0.002807,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,283,0.064341,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,283,0.003791,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,284,0.005492,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,284,0.000351,5752,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,284,0.000169,5752,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,284,0.035044,5752,99%
Raspberri Pi,Falcon-512,PQC,Sign,284,0.000870,5752,99%
Raspberri Pi,Falcon-512,PQC,Verify,284,0.000115,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,284,0.002760,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,284,0.063744,5752,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,284,0.003933,5752,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,285,0.005675,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,285,0.000718,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,285,0.000167,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,285,0.019463,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,285,0.000893,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,285,0.000132,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,285,0.002841,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,285,0.063983,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,285,0.003841,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,286,0.005557,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,286,0.000274,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,286,0.000168,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,286,0.021377,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,286,0.000991,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,286,0.000119,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,286,0.002784,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,286,0.064115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,286,0.003965,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,287,0.005560,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,287,0.001107,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,287,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,287,0.024759,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,287,0.000875,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,287,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,287,0.002742,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,287,0.063899,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,287,0.003976,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,288,0.005528,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,288,0.000330,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,288,0.000169,5868,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,288,0.028150,5868,100%
Raspberri Pi,Falcon-512,PQC,Sign,288,0.000916,5868,100%
Raspberri Pi,Falcon-512,PQC,Verify,288,0.000114,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,288,0.002745,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,288,0.064208,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,288,0.003756,5868,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,289,0.005569,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,289,0.001339,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,289,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,289,0.021573,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,289,0.000978,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,289,0.000115,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,289,0.002742,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,289,0.063936,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,289,0.004121,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,290,0.005455,5880,96%
Raspberri Pi,ML-DSA-44,PQC,Sign,290,0.000459,5880,96%
Raspberri Pi,ML-DSA-44,PQC,Verify,290,0.000169,5880,96%
Raspberri Pi,Falcon-512,PQC,KeyGen,290,0.031383,5880,96%
Raspberri Pi,Falcon-512,PQC,Sign,290,0.000893,5880,96%
Raspberri Pi,Falcon-512,PQC,Verify,290,0.000114,5880,96%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,290,0.002761,5880,96%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,290,0.063816,5880,96%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,290,0.003777,5880,96%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,291,0.005482,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,291,0.000600,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,291,0.000168,5872,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,291,0.036312,5872,99%
Raspberri Pi,Falcon-512,PQC,Sign,291,0.000883,5872,99%
Raspberri Pi,Falcon-512,PQC,Verify,291,0.000115,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,291,0.002761,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,291,0.063819,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,291,0.003880,5872,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,292,0.005539,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,292,0.000392,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,292,0.000170,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,292,0.017316,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,292,0.001255,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,292,0.000127,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,292,0.002794,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,292,0.079176,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,292,0.005683,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,293,0.005503,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,293,0.000983,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,293,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,293,0.024710,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,293,0.000900,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,293,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,293,0.002762,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,293,0.063762,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,293,0.003823,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,294,0.005737,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,294,0.000331,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,294,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,294,0.019071,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,294,0.000890,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,294,0.000120,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,294,0.002970,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,294,0.063909,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,294,0.003852,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,295,0.005611,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,295,0.000270,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,295,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,295,0.019360,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,295,0.000871,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,295,0.000113,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,295,0.002859,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,295,0.063966,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,295,0.003937,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,296,0.005591,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,296,0.000402,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,296,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,296,0.018211,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,296,0.000944,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,296,0.000120,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,296,0.002782,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,296,0.063850,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,296,0.003729,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,297,0.005754,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,297,0.000269,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,297,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,297,0.023853,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,297,0.000994,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,297,0.000132,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,297,0.002797,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,297,0.063838,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,297,0.003861,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,298,0.005553,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,298,0.000527,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,298,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,298,0.029075,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,298,0.000887,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,298,0.000135,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,298,0.002747,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,298,0.063773,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,298,0.003845,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,299,0.005622,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,299,0.000447,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,299,0.000166,5752,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,299,0.028540,5752,98%
Raspberri Pi,Falcon-512,PQC,Sign,299,0.000882,5752,98%
Raspberri Pi,Falcon-512,PQC,Verify,299,0.000114,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,299,0.002755,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,299,0.063854,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,299,0.003833,5752,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,300,0.005531,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,300,0.000270,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,300,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,300,0.021721,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,300,0.000939,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,300,0.000120,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,300,0.002842,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,300,0.064056,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,300,0.003721,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,301,0.005629,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,301,0.000267,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,301,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,301,0.022172,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,301,0.000948,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,301,0.000117,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,301,0.002769,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,301,0.063985,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,301,0.003887,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,302,0.005520,5876,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,302,0.000483,5876,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,302,0.000169,5876,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,302,0.018225,5876,99%
Raspberri Pi,Falcon-512,PQC,Sign,302,0.000919,5876,99%
Raspberri Pi,Falcon-512,PQC,Verify,302,0.000116,5876,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,302,0.002781,5876,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,302,0.063953,5876,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,302,0.003881,5876,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,303,0.005690,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,303,0.001256,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,303,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,303,0.019340,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,303,0.001032,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,303,0.000127,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,303,0.002819,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,303,0.063910,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,303,0.003911,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,304,0.005509,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,304,0.000338,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,304,0.000170,5868,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,304,0.030979,5868,100%
Raspberri Pi,Falcon-512,PQC,Sign,304,0.000893,5868,100%
Raspberri Pi,Falcon-512,PQC,Verify,304,0.000115,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,304,0.002777,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,304,0.063908,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,304,0.003773,5868,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,305,0.005563,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,305,0.000626,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,305,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,305,0.022810,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,305,0.001009,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,305,0.000119,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,305,0.002744,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,305,0.063865,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,305,0.003837,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,306,0.006024,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,306,0.000635,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,306,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,306,0.019427,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,306,0.001000,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,306,0.000125,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,306,0.002841,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,306,0.063917,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,306,0.003863,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,307,0.005671,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,307,0.000269,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,307,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,307,0.026109,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,307,0.000885,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,307,0.000113,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,307,0.002741,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,307,0.063860,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,307,0.003748,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,308,0.005590,5864,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,308,0.000270,5864,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,308,0.000166,5864,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,308,0.027649,5864,99%
Raspberri Pi,Falcon-512,PQC,Sign,308,0.000871,5864,99%
Raspberri Pi,Falcon-512,PQC,Verify,308,0.000114,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,308,0.002779,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,308,0.063857,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,308,0.003839,5864,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,309,0.005803,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,309,0.000268,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,309,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,309,0.018077,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,309,0.000907,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,309,0.000122,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,309,0.002794,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,309,0.063845,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,309,0.003828,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,310,0.005580,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,310,0.000409,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,310,0.000168,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,310,0.026628,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,310,0.000883,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,310,0.000116,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,310,0.002795,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,310,0.063823,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,310,0.003781,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,311,0.005570,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,311,0.000269,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,311,0.000165,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,311,0.016563,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,311,0.000880,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,311,0.000171,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,311,0.002914,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,311,0.064364,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,311,0.003699,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,312,0.005547,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,312,0.000337,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,312,0.000170,5872,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,312,0.019692,5872,100%
Raspberri Pi,Falcon-512,PQC,Sign,312,0.001114,5872,100%
Raspberri Pi,Falcon-512,PQC,Verify,312,0.000133,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,312,0.002874,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,312,0.063968,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,312,0.003727,5872,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,313,0.009129,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,313,0.000700,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,313,0.000281,5872,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,313,0.023163,5872,99%
Raspberri Pi,Falcon-512,PQC,Sign,313,0.000899,5872,99%
Raspberri Pi,Falcon-512,PQC,Verify,313,0.000115,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,313,0.002755,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,313,0.063819,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,313,0.003805,5872,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,314,0.005596,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,314,0.000268,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,314,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,314,0.017202,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,314,0.000999,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,314,0.000202,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,314,0.002833,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,314,0.063992,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,314,0.003850,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,315,0.005680,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,315,0.000471,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,315,0.000165,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,315,0.021477,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,315,0.001029,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,315,0.000122,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,315,0.002778,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,315,0.064056,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,315,0.003941,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,316,0.005594,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,316,0.000676,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,316,0.000165,5868,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,316,0.017964,5868,99%
Raspberri Pi,Falcon-512,PQC,Sign,316,0.000881,5868,99%
Raspberri Pi,Falcon-512,PQC,Verify,316,0.000121,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,316,0.002832,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,316,0.063968,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,316,0.003826,5868,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,317,0.005557,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,317,0.000427,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,317,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,317,0.017511,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,317,0.001096,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,317,0.000131,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,317,0.002756,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,317,0.064018,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,317,0.003833,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,318,0.005483,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,318,0.000429,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,318,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,318,0.030357,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,318,0.000897,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,318,0.000115,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,318,0.002754,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,318,0.063895,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,318,0.003759,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,319,0.005547,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,319,0.000333,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,319,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,319,0.018589,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,319,0.000899,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,319,0.000114,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,319,0.002824,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,319,0.064004,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,319,0.004031,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,320,0.005598,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,320,0.000822,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,320,0.000169,5872,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,320,0.040400,5872,99%
Raspberri Pi,Falcon-512,PQC,Sign,320,0.000861,5872,99%
Raspberri Pi,Falcon-512,PQC,Verify,320,0.000115,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,320,0.002752,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,320,0.063892,5872,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,320,0.003920,5872,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,321,0.005996,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,321,0.000836,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,321,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,321,0.036120,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,321,0.000854,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,321,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,321,0.002757,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,321,0.063817,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,321,0.003934,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,322,0.005640,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,322,0.000271,5752,98%
